DESC	FID	SAMPLETYPE	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	simfam209	Brain	75.554	88.5805	28.6584	36.4743	52.1062	23.4478	273.558	20.8425	138.081	104.212	127.66	143.292
L10	simfam210	Brain	0	2.60535	15.6321	26.0535	62.5284	52.107	237.087	156.321	70.3445	46.8963	148.505	18.2375
L10	simfam211	Brain	169.348	166.743	122.452	190.191	252.719	177.164	15.6321	72.9499	190.191	65.1338	161.532	119.846
L10	simfam212	Brain	36.4755	10.4216	7.81618	13.027	23.4485	39.0809	23.4485	57.3187	83.3726	83.3726	174.561	213.642
L10	simfam213	Brain	132.878	91.1905	130.272	88.585	119.85	161.537	59.9252	203.224	72.9524	130.272	244.912	307.442
L10	simfam214	Brain	28.6601	49.5038	10.4218	31.2655	15.6328	0	229.281	96.4021	10.4218	72.9529	72.9529	36.4765
L10	simfam215	Brain	247.557	268.404	257.981	226.71	203.258	265.799	5.21174	57.3291	242.346	195.44	15.6352	67.7526
L10	simfam216	Brain	23.4487	2.60542	46.8975	36.4758	20.8433	54.7137	252.725	255.331	54.7137	67.7408	44.2921	59.9246
L10	simfam217	Brain	62.5276	99.0021	91.1861	49.501	52.1064	10.4213	20.8425	88.5808	132.871	127.661	257.927	234.479
L10	simfam218	Brain	114.641	59.9262	5.21097	65.1371	96.403	20.8439	52.1097	112.036	70.3481	18.2384	28.6603	65.1371
L10	simfam219	Brain	41.6852	5.21065	18.2373	72.949	52.1065	0	59.9224	13.0266	112.029	151.109	125.056	93.7916
L10	simfam220	Brain	39.0815	5.21086	62.5303	18.238	0	65.1358	36.476	5.21086	2.60543	72.9521	122.455	195.407
L10	simfam221	Brain	54.7177	78.1682	99.013	44.2953	80.7738	93.8018	93.8018	192.815	44.2953	46.9009	31.2673	7.81682
L10	simfam222	Brain	57.3176	49.5016	75.555	99.0031	88.5817	104.214	33.8695	117.241	132.873	122.451	109.424	203.217
L10	simfam223	Brain	106.82	80.7664	119.847	57.3181	83.3718	122.452	26.0537	143.295	57.3181	67.7396	67.7396	13.0268
L10	simfam224	Brain	88.5837	46.8973	72.9513	39.0811	67.7405	72.9513	59.9243	52.1081	104.216	106.822	161.535	57.3189
L10	simfam225	Brain	200.643	299.661	169.374	317.901	276.209	208.46	96.4127	260.575	250.152	72.9609	52.115	114.653
L10	simfam226	Brain	52.1076	70.3452	20.843	28.6592	39.0807	0	23.4484	18.2376	28.6592	127.664	18.2376	88.5829
L10	simfam227	Brain	151.128	148.522	109.438	83.381	78.1697	156.339	67.7471	23.4509	44.2962	119.86	36.4792	65.1414
L10	simfam228	Brain	419.514	385.64	406.485	409.091	388.246	370.006	10.4227	229.299	388.246	78.1703	5.21135	7.81703
L10	simfam229	Brain	99.0111	112.039	91.1944	39.0833	28.6611	75.5611	85.9833	5.21111	20.8444	54.7167	132.883	135.489
L10	simfam230	Brain	10.4212	33.869	70.3434	7.81593	7.81593	54.7115	49.5009	52.1062	10.4212	46.8956	33.869	96.3965
L10	simfam231	Brain	224.078	200.628	234.5	117.25	140.7	138.094	96.4055	18.2389	182.389	80.7721	13.0278	26.0555
L10	simfam232	Brain	117.24	109.424	96.3971	125.056	140.688	122.45	117.24	15.632	151.109	200.61	96.3971	67.7385
L10	simfam233	Brain	13.027	33.8703	13.027	26.0541	39.0811	119.849	127.665	138.087	78.1622	57.319	125.06	174.562
L10	simfam234	Brain	46.8961	41.6855	23.4481	67.7389	41.6855	15.632	41.6855	13.0267	138.083	28.6588	75.5549	104.214
L10	simfam235	Brain	26.0543	101.612	112.034	52.1087	26.0543	132.877	109.428	28.6598	31.2652	145.904	174.564	151.115
L10	simfam236	Brain	33.8696	67.7392	46.8964	70.3446	39.0803	88.582	23.4482	2.60535	13.0268	91.1874	31.2642	145.9
L10	simfam237	Brain	7.81638	46.8983	59.9256	10.4218	26.0546	5.21092	80.7693	18.2382	78.1638	125.062	297.023	356.948
L10	simfam238	Brain	13.027	65.135	104.216	78.162	67.7404	62.5296	192.8	85.9782	171.956	10.4216	26.054	145.902
L10	simfam239	Brain	224.062	184.982	182.376	127.663	88.5828	148.506	62.529	36.4753	93.7935	41.686	59.9237	20.843
L10	simfam240	Brain	135.482	135.482	112.033	36.4759	57.3192	62.5301	13.0271	72.9518	143.298	75.5572	18.2379	10.4217
L10	simfam241	Brain	46.8977	78.1628	106.822	177.169	169.353	117.244	49.5031	2.60543	192.802	70.3465	91.1899	132.877
L10	simfam242	Brain	52.1088	72.9524	96.4013	148.51	109.429	78.1632	0	10.4218	156.326	88.585	7.81632	41.6871
L10	simfam243	Brain	104.218	62.5307	130.272	109.429	151.116	119.851	2.60545	151.116	57.3199	112.034	117.245	88.5852
L10	simfam244	Brain	46.8994	41.6884	91.1933	70.3491	75.5602	36.4773	93.7988	44.2939	67.7436	54.716	83.3767	7.81657
L10	simfam245	Brain	161.532	158.927	164.137	166.743	164.137	192.796	263.141	161.532	148.505	5.21071	41.6857	70.3446
L10	simfam246	Brain	49.5058	57.3225	62.5336	130.278	62.5336	2.60557	78.167	164.151	119.856	161.545	75.5614	0
L10	simfam247	Brain	0	36.4743	2.60531	49.5008	28.6584	39.0796	148.502	36.4743	67.7379	18.2371	130.265	127.66
L10	simfam248	Brain	114.635	109.424	88.5814	114.635	104.213	67.7387	93.7921	99.0027	187.584	130.267	96.3974	39.08
L10	simfam249	Brain	96.4009	119.85	112.033	52.1086	59.9249	153.72	2.60543	91.19	75.5575	67.7412	0	52.1086
L10	simfam250	Brain	83.3696	91.1855	101.607	119.844	88.5802	138.081	23.4477	10.4212	26.053	101.607	2.6053	169.345
L10	simfam251	Brain	125.064	138.092	114.642	138.092	184.991	101.615	106.826	28.6606	265.762	88.5873	20.8441	46.8992
L10	simfam252	Brain	190.188	145.898	135.476	169.345	190.188	101.607	39.0797	31.2638	132.871	70.3434	46.8956	78.1594
L10	simfam253	Brain	31.2637	33.869	2.60531	33.869	5.21062	52.1062	20.8425	151.108	13.0265	135.476	166.74	101.607
L10	simfam254	Brain	135.487	109.431	96.4039	145.909	125.064	114.642	216.257	10.422	224.074	44.2937	80.7708	75.5598
L10	simfam255	Brain	28.6589	18.2375	2.60535	46.8963	62.5284	15.6321	132.873	325.669	166.743	39.0803	10.4214	41.6856
L10	simfam256	Brain	117.24	140.688	125.056	99.0026	148.504	75.5546	28.6586	5.21066	130.267	18.2373	70.3439	36.4746
L10	simfam257	Brain	83.3706	62.5279	101.608	85.9759	101.608	44.2906	101.608	171.952	190.189	13.0267	125.056	135.477
L10	simfam258	Brain	5.21066	10.4213	36.4746	0	28.6586	36.4746	135.477	36.4746	83.3705	41.6852	41.6852	122.45
L10	simfam259	Brain	52.1059	52.1059	20.8424	26.053	20.8424	78.1589	190.187	166.739	46.8953	99.0013	289.188	229.266
L10	simfam260	Brain	49.5022	44.2915	5.21076	91.1883	91.1883	15.6323	52.1076	7.81614	20.843	7.81614	18.2377	125.058
L10	simfam261	Brain	101.616	106.827	93.7998	54.7165	59.9276	0	49.5054	99.0108	20.8444	174.572	140.7	164.15
L10	simfam262	Brain	57.3185	44.2916	96.3994	62.5293	75.5563	83.3724	18.2377	99.0047	190.193	156.323	297.014	52.1078
L10	simfam263	Brain	88.5801	119.844	117.238	13.0265	54.7112	88.5801	218.845	13.0265	54.7112	26.053	99.0013	59.9218
L10	simfam264	Brain	93.7995	148.516	93.7995	62.533	80.7718	130.277	20.8443	23.4499	143.305	164.149	114.644	114.644
L10	simfam265	Brain	289.189	289.189	312.636	143.292	114.633	265.741	23.4477	135.476	119.844	99.0016	57.3167	91.1856
L10	simfam266	Brain	104.228	67.7483	101.622	39.0855	7.81711	72.9597	109.44	164.159	91.1996	18.2399	15.6342	54.7198
L10	simfam267	Brain	36.4743	41.6849	41.6849	13.0265	2.60531	26.0531	10.4212	39.0796	46.8955	33.869	39.0796	7.81592
L10	simfam268	Brain	127.662	138.083	114.635	200.611	177.163	93.7923	7.81602	31.2641	132.872	140.688	18.2374	15.632
L10	simfam269	Brain	18.2377	31.2647	88.5833	62.5294	80.7671	31.2647	59.924	28.6593	10.4216	26.0539	156.323	125.059
L10	simfam270	Brain	36.4754	0	78.1616	70.3455	36.4754	54.7131	10.4216	104.216	23.4485	59.9239	49.5024	7.81616
L10	simfam271	Brain	130.265	125.055	211.03	67.738	67.738	211.03	15.6318	5.21061	93.7911	78.1592	200.609	72.9486
L10	simfam272	Brain	179.766	166.74	164.135	200.609	221.451	192.793	13.0266	46.8956	158.924	91.1859	72.9487	80.7647
L10	simfam273	Brain	20.8435	67.7413	39.0815	33.8707	44.2924	72.9522	52.1087	151.115	46.8978	39.0815	85.9794	122.455
L10	simfam274	Brain	164.136	166.741	216.242	190.189	211.031	250.111	138.082	10.4213	179.768	72.9492	216.242	226.663
L10	simfam275	Brain	65.1328	49.501	62.5275	46.8956	54.7116	57.3169	127.66	109.423	23.4478	91.186	171.951	88.5807
L10	simfam276	Brain	59.9229	57.3176	36.4748	18.2374	5.21069	46.8962	122.451	28.6588	106.819	36.4748	208.427	39.0801
L10	simfam277	Brain	10.4213	46.8959	125.056	91.1864	75.5544	49.5012	7.81598	67.7385	36.4746	80.7651	65.1331	2.60533
L10	simfam278	Brain	52.1068	106.819	13.0267	59.9228	83.3708	15.632	75.5548	104.214	33.8694	52.1068	145.899	41.6854
L10	simfam279	Brain	75.5549	80.7656	44.2908	13.0267	52.1068	28.6588	41.6855	127.662	33.8694	54.7122	5.21068	13.0267
L10	simfam280	Brain	15.6318	7.8159	2.6053	5.2106	13.0265	0	44.2901	205.819	91.1855	117.239	49.5007	10.4212
L10	simfam281	Brain	187.586	231.878	205.824	195.403	161.533	192.797	104.215	104.215	226.667	33.8698	179.77	96.3986
L10	simfam282	Brain	54.7113	72.9483	46.8954	65.1324	65.1324	15.6318	91.1854	70.343	179.766	49.5007	5.2106	62.5271
L10	simfam283	Brain	65.1369	78.1642	80.7697	33.8712	78.1642	114.641	203.227	80.7697	143.301	99.008	104.219	28.6602
L10	simfam284	Brain	83.3854	80.7796	174.588	119.867	96.4144	135.501	96.4144	140.713	179.8	114.655	112.049	31.2695
L10	simfam285	Brain	278.808	255.357	278.808	224.089	242.328	281.414	88.5932	145.918	336.133	78.1704	10.4227	15.6341
L10	simfam286	Brain	190.192	127.663	117.241	182.375	224.061	119.847	83.3717	31.2644	119.847	85.977	263.142	289.195
L10	simfam287	Brain	20.8442	96.4046	26.0553	23.4498	18.2387	122.46	10.4221	138.093	52.1106	112.038	23.4498	62.5327
L10	simfam288	Brain	80.7654	36.4747	44.2907	78.1601	140.688	7.81601	67.7388	164.136	67.7388	127.662	15.632	192.795
L10	simfam289	Brain	13.0265	31.2636	2.6053	13.0265	20.8424	52.106	28.6583	57.3166	54.7113	83.3696	28.6583	109.423
L10	simfam290	Brain	41.6848	10.4212	72.9485	20.8424	44.2901	62.5273	122.449	54.7113	119.844	36.4742	10.4212	122.449
L10	simfam291	Brain	106.824	148.512	83.3751	138.09	99.0079	83.3751	125.063	62.5313	70.3477	119.852	213.649	213.649
L10	simfam292	Brain	78.1598	88.5811	28.6586	171.951	148.504	119.845	278.77	96.397	26.0533	135.477	166.741	143.293
L10	simfam293	Brain	151.111	80.7661	96.3983	57.3179	59.9232	70.3447	15.6322	122.452	36.475	99.0036	5.21072	18.2375
L10	simfam294	Brain	96.4006	85.9789	80.7681	91.1897	28.6596	75.5572	44.2922	117.244	229.277	28.6596	213.645	171.958
L10	simfam295	Brain	15.6341	36.4795	5.21135	18.2397	70.3532	5.21135	104.227	23.4511	20.8454	18.2397	10.4227	140.706
L10	simfam296	Brain	145.9	164.137	125.057	78.1607	62.5286	171.954	130.268	187.586	80.766	203.218	72.95	46.8964
L10	simfam297	Brain	106.817	62.5271	130.265	145.897	148.502	177.16	112.028	203.213	158.923	26.053	28.6583	91.1854
L10	simfam298	Brain	132.873	135.478	140.689	148.505	104.214	169.348	46.8964	33.8696	135.478	83.3713	250.114	195.402
L10	simfam299	Brain	31.2682	18.2398	26.0568	41.6909	46.9023	62.5364	13.0284	49.508	26.0568	99.016	153.735	203.243
L10	simfam300	Brain	7.81609	72.9502	20.8429	104.215	96.3985	75.5556	169.349	13.0268	200.613	247.51	28.659	33.8697
L10	simfam301	Brain	93.8015	13.028	101.618	41.6896	62.5344	18.2392	138.097	5.2112	65.14	96.4071	59.9288	65.14
L10	simfam302	Brain	109.433	125.066	52.111	140.7	125.066	140.7	13.0277	10.4222	239.71	20.8444	70.3498	130.277
L10	simfam303	Brain	44.2919	46.8973	39.0811	112.032	125.059	122.454	127.665	52.1081	91.1891	161.535	106.822	127.665
L10	simfam304	Brain	59.9292	26.0562	13.0281	75.5629	36.4786	67.746	26.0562	112.042	26.0562	75.5629	54.7179	5.21123
L10	simfam305	Brain	127.662	164.137	156.321	130.268	143.295	104.214	304.827	138.084	5.21071	13.0268	67.7392	5.21071
L10	simfam306	Brain	104.212	119.844	161.528	117.238	143.291	135.475	13.0265	33.8689	158.923	36.4742	23.4477	18.2371
L10	simfam307	Brain	138.094	62.5333	39.0833	114.644	106.828	59.9278	23.45	0	65.1389	75.5611	65.1389	127.672
L10	simfam308	Brain	145.897	119.844	78.159	41.6848	122.449	72.9484	104.212	96.3961	83.3696	109.423	132.87	15.6318
L10	simfam309	Brain	179.779	200.623	192.807	200.623	216.256	231.889	33.8715	26.055	130.275	31.266	57.3209	23.4495
L10	simfam310	Brain	23.4478	49.501	57.317	54.7116	54.7116	44.2904	169.346	80.7648	23.4478	263.137	23.4478	143.292
L10	simfam311	Brain	91.1855	93.7908	91.1855	62.5272	104.212	28.6583	190.187	174.555	23.4477	75.5537	203.213	184.976
L10	simfam312	Brain	166.741	164.135	156.319	91.1862	114.634	182.372	148.503	23.4479	10.4213	72.949	20.8426	36.4745
L10	simfam313	Brain	96.3962	114.633	177.161	208.424	198.003	101.607	106.817	104.212	143.292	57.3167	117.239	52.1061
L10	simfam314	Brain	78.1591	101.607	46.8954	85.975	101.607	161.529	0	190.187	75.5538	127.66	135.476	135.476
L10	simfam315	Brain	148.507	72.9506	23.4484	33.8699	52.1076	109.426	78.1613	57.3183	148.507	7.81613	23.4484	28.6592
L10	simfam316	Brain	54.7114	75.5538	70.3432	36.4743	72.9485	145.897	59.922	104.212	198.003	18.2371	67.7379	85.9751
L10	simfam317	Brain	46.8978	10.4217	62.5304	75.5575	143.299	166.748	33.8706	72.9521	93.7956	54.7141	36.4761	93.7956
L10	simfam318	Brain	75.558	114.64	33.8708	83.3743	65.1362	36.4763	28.6599	91.1906	65.1362	190.198	148.51	15.6327
L10	simfam319	Brain	135.476	148.502	138.081	106.817	88.5802	148.502	67.7378	59.9219	67.7378	72.9484	26.053	39.0795
L10	simfam320	Brain	72.9485	114.633	83.3697	117.239	96.3962	106.817	192.792	39.0795	177.161	177.161	26.053	117.239
L10	simfam321	Brain	10.4212	39.0796	54.7115	135.476	114.634	125.055	39.0796	36.4743	161.529	143.292	151.108	145.897
L10	simfam322	Brain	18.2372	26.0531	33.869	67.7381	46.8956	20.8425	91.1858	99.0018	70.3434	13.0265	39.0796	31.2637
L10	simfam323	Brain	41.6934	49.5109	31.2701	31.2701	5.21168	65.1459	192.832	20.8467	28.6642	5.21168	88.5985	15.635
L10	simfam324	Brain	67.7397	59.9236	59.9236	49.5021	91.1881	88.5827	130.269	85.9774	20.843	44.2914	18.2376	62.529
L10	simfam325	Brain	31.2637	2.60531	41.6849	75.554	101.607	10.4212	65.1327	7.81593	49.5009	75.554	83.3699	31.2637
L10	simfam326	Brain	18.2371	2.6053	2.6053	7.8159	5.2106	46.8954	148.502	192.792	5.2106	127.66	7.8159	101.607
L10	simfam327	Brain	211.075	198.046	190.228	200.652	161.564	130.293	112.052	153.746	218.893	62.5408	5.21173	93.8112
L10	simfam328	Brain	28.6612	41.689	28.6612	41.689	15.6334	59.9279	52.1112	36.4779	41.689	153.728	211.051	70.3502
L10	simfam329	Brain	83.3719	99.0042	153.717	153.717	140.69	104.215	135.479	52.1075	104.215	216.246	171.955	23.4484
L10	simfam330	Brain	44.2947	18.239	88.5893	67.7448	33.8724	39.0835	148.517	106.828	23.4501	140.701	143.306	263.162
L10	simfam331	Brain	15.6319	20.8425	41.685	13.0266	10.4213	26.0531	135.476	112.029	20.8425	0	171.951	132.871
L10	simfam332	Brain	78.1595	109.423	36.4744	85.9754	106.818	72.9488	96.3967	0	85.9754	52.1063	171.951	143.292
L10	simfam333	Brain	99.0228	132.899	99.0228	31.2704	31.2704	80.7818	7.81759	135.505	153.746	247.557	26.0586	15.6352
L10	simfam334	Brain	54.7113	46.8954	31.2636	106.817	91.1855	151.107	117.239	93.7908	91.1855	31.2636	13.0265	13.0265
L10	simfam335	Brain	44.2908	57.3176	62.5283	0	7.81603	54.7122	59.9229	140.689	200.611	231.876	96.3977	28.6588
L10	simfam336	Brain	33.8721	62.5331	15.6333	78.1664	75.5608	119.855	65.1386	93.7996	54.7164	2.60555	125.066	151.122
L10	simfam337	Brain	54.7117	5.21064	44.2904	179.767	179.767	65.133	93.7915	127.661	158.924	59.9223	192.794	151.108
L10	simfam338	Brain	10.4221	36.4772	15.6331	75.5599	52.1103	10.4221	224.074	250.129	101.615	208.441	125.065	67.7434
L10	simfam339	Brain	101.616	109.432	122.46	18.2387	101.616	57.3218	13.0277	18.2387	91.1937	46.8996	15.6332	49.5052
L10	simfam340	Brain	158.927	140.69	109.425	135.479	96.3985	104.215	13.0268	78.1609	148.506	46.8966	130.268	195.402
L10	simfam341	Brain	36.4742	26.053	93.7909	65.1326	39.0795	119.844	244.898	65.1326	20.8424	26.053	57.3167	80.7644
L10	simfam342	Brain	109.423	52.1064	65.1329	7.81595	2.60532	67.7383	109.423	62.5276	10.4213	104.213	119.845	213.636
L10	simfam343	Brain	54.7124	67.7392	59.9232	36.475	13.0268	44.291	39.0803	161.532	41.6857	23.4482	46.8964	2.60535
L10	simfam344	Brain	151.107	140.686	145.897	75.5536	117.238	122.449	231.871	166.739	93.7907	88.5801	62.5271	52.1059
L10	simfam345	Brain	242.295	234.479	171.952	268.349	216.242	184.978	15.632	161.53	138.082	140.688	36.4746	78.1598
L10	simfam346	Brain	112.038	125.066	145.91	83.3771	109.432	200.626	18.2387	28.6609	135.488	187.599	15.6332	91.1937
L10	simfam347	Brain	13.0267	41.6853	7.81599	96.3973	117.24	65.1333	46.896	49.5013	132.872	18.2373	33.8693	46.896
L10	simfam348	Brain	85.9807	62.5314	46.8986	41.6876	23.4493	99.0081	49.5041	122.457	7.81643	83.3752	36.4767	7.81643
L10	simfam349	Brain	28.6583	2.6053	83.3696	10.4212	10.4212	2.6053	57.3166	62.5272	112.028	36.4742	294.399	336.084
L10	simfam350	Brain	26.0546	41.6873	0	54.7146	28.66	36.4764	65.1364	23.4491	114.64	46.8982	59.9255	75.5582
L10	simfam351	Brain	20.8431	13.0269	28.6593	2.60539	2.60539	10.4215	10.4215	270.96	10.4215	5.21077	20.8431	70.3454
L10	simfam352	Brain	78.1664	72.9553	36.4777	0	2.60555	46.8999	2.60555	91.1942	65.1387	7.81664	10.4222	2.60555
L10	simfam353	Brain	127.677	125.072	13.0283	135.494	72.9584	20.8453	36.4792	10.4226	15.6339	46.9018	0	7.81697
L10	simfam354	Brain	211.043	203.227	205.832	72.9532	114.641	192.805	221.465	138.09	203.227	104.219	41.6876	7.81642
L10	simfam355	Brain	33.869	39.0796	80.7645	75.5538	75.5538	23.4477	198.003	20.8424	2.6053	41.6849	36.4743	39.0796
L10	simfam356	Brain	36.4744	46.8957	88.5807	44.2904	31.2638	88.5807	166.74	192.793	28.6585	369.955	109.423	200.609
L10	simfam357	Brain	70.3442	72.9496	26.0534	41.6855	26.0534	26.0534	145.899	44.2908	132.872	57.3175	117.24	91.187
L10	simfam358	Brain	54.7119	93.7917	41.6852	85.9758	65.1332	44.2905	88.5811	49.5012	72.9491	281.375	7.81598	0
L10	simfam359	Brain	33.8727	26.056	83.3791	226.687	226.687	112.041	372.6	164.153	59.9287	10.4224	101.618	57.3231
L10	simfam360	Brain	57.3224	78.1669	36.4779	112.039	88.5892	83.3781	112.039	26.0556	2.60556	0	151.123	166.756
L10	simfam361	Brain	31.2637	91.1858	101.607	0	41.6849	13.0265	44.2902	54.7115	138.081	91.1858	153.713	179.766
L10	simfam362	Brain	54.7127	15.6322	80.7663	15.6322	2.60537	5.21073	36.4751	117.241	104.215	67.7395	44.2912	88.5824
L10	simfam363	Brain	106.829	135.491	0	33.8727	104.224	36.4782	2.60559	106.829	33.8727	138.096	72.9565	15.6335
L10	simfam364	Brain	276.169	234.483	224.061	208.429	224.061	166.743	70.3448	140.69	166.743	153.716	33.8697	0
L10	simfam365	Brain	62.5278	85.9758	52.1065	148.504	130.266	96.3971	200.61	203.215	10.4213	283.981	0	104.213
L10	simfam366	Brain	28.6584	75.5541	5.21063	0	41.685	44.2903	41.685	117.239	39.0797	135.476	46.8956	0
L10	simfam367	Brain	145.915	119.858	156.337	88.591	91.1966	119.858	200.633	198.027	119.858	109.436	205.844	224.083
L10	simfam368	Brain	7.81677	13.0279	33.8727	41.6894	59.9286	28.6615	7.81677	187.602	52.1118	67.7453	67.7453	122.463
L10	simfam369	Brain	18.2372	13.0266	36.4744	85.9753	67.7381	36.4744	85.9753	158.924	117.239	104.213	164.135	70.3434
L10	simfam370	Brain	57.3173	39.08	7.81599	20.8426	5.21066	72.9493	10.4213	41.6853	93.7919	117.24	75.5546	106.819
L10	simfam371	Brain	0	0	2.6053	67.7378	52.106	13.0265	268.346	138.081	41.6848	346.505	52.106	15.6318
L10	simfam372	Brain	132.871	114.634	242.294	164.135	140.687	182.372	18.2372	174.556	114.634	83.3701	88.5807	93.7913
L10	simfam373	Brain	83.3702	83.3702	0	46.8958	33.8692	7.81596	252.716	166.74	54.7117	83.3702	39.0798	33.8692
L10	simfam374	Brain	99.0025	65.1332	33.8693	49.5012	46.8959	59.9226	135.477	101.608	15.632	18.2373	250.112	221.453
L10	simfam375	Brain	2.60532	7.81595	36.4744	112.029	93.7914	2.60532	127.661	59.9223	39.0797	148.503	125.055	10.4213
L10	simfam376	Brain	260.543	286.597	192.802	250.121	205.829	221.462	31.2652	112.034	39.0815	31.2652	158.931	247.516
L10	simfam377	Brain	57.3205	72.9533	174.567	119.852	140.696	39.0821	151.118	85.9807	119.852	96.4026	122.457	10.4219
L10	simfam378	Brain	33.8694	7.81601	78.1601	75.5548	44.2907	80.7655	10.4213	106.819	65.1334	20.8427	265.744	325.667
L10	simfam379	Brain	52.111	65.1387	41.6888	57.3221	91.1942	13.0277	101.616	138.094	15.6333	54.7165	41.6888	18.2388
L10	simfam380	Brain	101.608	106.819	23.448	151.109	130.267	65.1333	18.2373	20.8427	15.632	138.083	46.896	65.1333
L10	simfam381	Brain	80.7646	83.37	59.9222	75.554	119.844	18.2372	0	83.37	13.0266	93.7912	166.74	213.636
L10	simfam382	Brain	80.7663	91.1877	99.0038	49.5019	15.6322	112.031	78.1609	13.0268	169.349	145.9	229.272	211.034
L10	simfam383	Brain	5.21077	10.4215	62.5293	10.4215	28.6592	70.3454	28.6592	174.561	39.0808	7.81616	52.1077	33.87
L10	simfam384	Brain	52.1155	39.0866	39.0866	132.895	122.471	18.2404	2.60577	39.0866	80.779	75.5675	242.337	185.01
L10	simfam385	Brain	44.2911	59.9232	96.3982	57.3178	88.5821	117.241	20.8428	153.716	148.505	75.5553	192.796	208.428
L10	simfam386	Brain	143.294	195.401	125.056	171.953	158.926	143.294	20.8427	250.113	192.795	198.006	2.60534	52.1068
L10	simfam387	Brain	57.3183	33.8699	33.8699	96.3989	96.3989	23.4484	96.3989	247.511	156.323	83.372	213.641	145.901
L10	simfam388	Brain	75.5561	57.3184	96.3991	10.4215	18.2377	93.7938	36.4753	166.744	164.139	242.301	169.35	174.561
L10	simfam389	Brain	101.607	91.1858	106.818	132.871	104.212	41.6849	62.5274	31.2637	200.609	2.60531	135.476	88.5805
L10	simfam390	Brain	138.087	153.719	145.903	93.7948	83.3732	80.7678	28.6595	18.2379	0	151.114	83.3732	67.7407
L10	simfam391	Brain	174.556	166.74	203.214	263.136	229.267	192.793	23.4478	33.869	174.556	132.871	179.766	195.398
L10	simfam392	Brain	169.359	171.964	99.0098	156.331	164.148	156.331	140.698	257.947	10.4221	49.5049	41.6883	5.21104
L10	simfam393	Brain	93.7953	39.0814	41.6868	44.2922	70.3465	83.3736	114.639	239.699	13.0271	88.5844	114.639	325.678
