# Simulated data set created 20220727 16:08 (1000 transcripts)
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma: 1
DESC	FID	sp1	sp2	sp3	sp4	sp5	sp6-1	sp7-1	sp8-1	sp6-2	sp7-2	sp8-2
SIG1	transcript845	167.28	21.5465	0.494826	3.5156	67.1087	123.477	5.75004	0.652869	119.6349006	5.142640124	5.364030394
SIG1	transcript846	19.3906	0	2.69335	15.6777	9.09013	0.351895	204.744	151.189	4.750882195	205.7453396	147.4595868
SIG1	transcript847	3430.33	1534.61	17131.7	7666.33	2805.51	3102.24	23160.6	31311.1	3106.438539	23159.23213	31316.04557
SIG1	transcript848	1026.28	36.2663	277.144	4194.25	928.058	3430.33	67.1087	7666.33	3426.77747	64.25787014	7661.395713
SIG1	transcript849	561.088	1134.89	204.744	82.2718	758.884	1.02085	3793.11	2.3402	0.70116195	3795.840777	0.928246256
SIG1	transcript850	0.827621	9.09013	0.827621	0.222631	2.02082	0.494826	0.494826	1876.49	3.368253798	5.292300257	1872.598853
SIG1	transcript851	12.6408	40.2064	6.46369	2.69335	7.2528	339.068	4.52091	23.9302	343.9877923	1.531523408	28.39647676
SIG1	transcript852	44.563	8.12534	15.6777	26.566	0.351895	2.02082	100.811	0.351895	4.705363496	99.93600537	3.596509985
SIG1	transcript853	620.515	40.2064	15.6777	8.12534	26.566	2.02082	1026.28	4637.8	1.268321193	1027.260027	4633.855117
SIG1	transcript854	1876.49	3102.24	4637.8	7666.33	11460.3	507.343	3430.33	1534.61	506.34546	3435.326709	1537.28314
SIG1	transcript855	185.071	1876.49	111.575	74.3096	123.477	3102.24	185.071	226.497	3103.455533	186.7051952	223.8486851
SIG1	transcript856	36.2663	2.69335	12.6408	3.5156	0.105726	44.563	3.5156	10.1569	41.18309876	3.206172076	9.753322891
SIG1	transcript857	928.058	54.7067	507.343	758.884	23.9302	2074.98	375.022	620.515	2079.831756	370.5361939	620.3924237
SIG1	transcript858	620.515	10364.4	82.2718	100.811	3793.11	1876.49	8.12534	111.575	1873.382916	3.54209188	113.9957299
SIG1	transcript859	6933.2	156341	25609.4	38282.1	3430.33	25609.4	38282.1	100.811	25610.39253	38284.47739	101.891978
SIG1	transcript860	686.226	167.28	2537.16	1026.28	3430.33	1534.61	11460.3	1254.99	1535.710563	11457.33625	1250.047339
SIG1	transcript861	250.549	5670.54	5128.24	9373.31	11460.3	2294.47	758.884	8.12534	2290.543775	762.7032479	12.46864075
SIG1	transcript862	29.4804	10.1569	9.09013	14.083	167.28	111.575	185.071	1.47075	113.3685868	185.0064572	1.835322776
SIG1	transcript863	151.189	185.071	339.068	1696.97	123.477	185.071	5670.54	507.343	183.9855823	5674.531165	509.52617
SIG1	transcript864	0.351895	11.3365	44.563	151.189	11.3365	54.7067	3.08383	0.652869	50.10110767	6.562165755	1.684356615
SIG1	transcript865	1254.99	339.068	6270.17	23160.6	2805.51	100.811	123.477	2805.51	105.2296637	124.9550565	2801.976324
SIG1	transcript866	2074.98	54.7067	10364.4	3793.11	1026.28	349345	34621.6	151.189	349341.682	34624.85094	152.9973484
SIG1	transcript867	507.343	204.744	23.9302	91.0759	74.3096	19.3906	21.5465	111.575	21.51843772	18.53737982	107.7409234
SIG1	transcript868	686.226	10364.4	5670.54	6933.2	46805.1	4637.8	26.566	25609.4	4642.744958	25.1472756	25614.19797
SIG1	transcript869	185.071	60.5964	250.549	204.744	32.703	561.088	1876.49	561.088	558.1467039	1877.823671	559.1877555
SIG1	transcript870	54.7067	839.224	136.637	167.28	458.736	2.3402	1.47075	339.068	3.173649982	1.615167317	340.2164042
SIG1	transcript871	507.343	11460.3	167.28	686.226	21.5465	36.2663	928.058	1534.61	33.40390429	926.9155488	1532.959822
SIG1	transcript872	2294.47	1534.61	1696.97	7666.33	17131.7	306.552	49.3802	758.884	304.6621421	52.11362921	759.7197565
SIG1	transcript873	1.73198	1.02085	0	0.222631	277.144	10.1569	0.494826	21.5465	8.31578158	3.923275045	18.61037819
SIG1	transcript874	17.4409	3.08383	136.637	32.703	7.2528	23.9302	100.811	67.1087	21.73649411	105.1502746	71.15640732
SIG1	transcript875	14.083	928.058	17.4409	111.575	91.0759	82.2718	375.022	4194.25	82.15759938	379.4830789	4193.164368
SIG1	transcript876	9373.31	46805.1	1876.49	2074.98	46805.1	12672.1	250.549	91.0759	12668.70093	254.0610082	88.22439146
SIG1	transcript877	1254.99	2805.51	8476.97	18943.1	1387.78	23160.6	21.5465	1.47075	23160.87364	19.5766897	2.305893987
SIG1	transcript878	1.02085	1.47075	10.1569	2.69335	1.23451	17.4409	23.9302	44.563	14.22576489	19.28151954	42.68532898
SIG1	transcript879	19.3906	151.189	21.5465	136.637	21.5465	12.6408	7.2528	306.552	10.05770879	11.59169705	307.9006719
SIG1	transcript880	32.703	306.552	91.0759	23.9302	19.3906	100.811	54.7067	758.884	104.479185	58.82007098	760.4282792
SIG1	transcript881	1.47075	11.3365	620.515	2294.47	1387.78	67.1087	1254.99	3430.33	69.28992693	1251.786852	3427.358588
SIG1	transcript882	5128.24	74.3096	91.0759	60.5964	185.071	2537.16	9.09013	6933.2	2536.398547	13.15320062	6932.51261
SIG1	transcript883	8476.97	3793.11	458.736	1387.78	306.552	54.7067	57225.6	226.497	49.77125603	57220.83615	224.5827619
SIG1	transcript884	85542.8	172870	6270.17	2074.98	2294.47	507.343	3793.11	18943.1	505.9850891	3797.873403	18947.58128
SIG1	transcript885	561.088	123.477	4637.8	928.058	7666.33	185.071	17.4409	8.12534	180.2477045	21.3373443	4.180129875
SIG1	transcript886	136.637	82.2718	277.144	375.022	839.224	10.1569	151.189	839.224	11.64460768	154.8948422	843.1667357
SIG1	transcript887	3430.33	204.744	839.224	928.058	507.343	375.022	11460.3	94587.1	372.2095874	11463.78068	94582.86932
SIG1	transcript888	12672.1	3793.11	85542.8	9373.31	6933.2	20946	561.088	339.068	20947.8936	565.6259206	338.211239
SIG1	transcript889	15.6777	4.52091	8.12534	17.4409	10.1569	375.022	226.497	1.02085	378.9118113	227.100366	5.416034477
SIG1	transcript890	32.703	74.3096	339.068	151.189	2805.51	339.068	167.28	74.3096	341.1206342	171.0271431	70.59707134
SIG1	transcript891	2.3402	2.3402	10.1569	111.575	14.083	0.494826	19.3906	1.73198	3.361502203	21.37019099	0.059791698
SIG1	transcript892	82.2718	15.6777	0.652869	1.02085	0.494826	26.566	54.7067	0.494826	30.59355842	54.61302222	5.255364173
SIG1	transcript893	14012	6933.2	2074.98	2805.51	6270.17	1134.89	339.068	5670.54	1135.696517	337.2137327	5674.783218
SIG1	transcript894	758.884	2537.16	250.549	375.022	620.515	1876.49	620.515	100.811	1875.721638	618.6013043	103.607457
SIG1	transcript895	25609.4	8476.97	1534.61	2805.51	15493.5	4637.8	38282.1	1876.49	4639.870012	38281.39756	1875.34359
SIG1	transcript896	7666.33	185.071	6933.2	686.226	17131.7	4194.25	686.226	26.566	4198.966121	690.0128545	21.64602465
SIG1	transcript897	26.566	2074.98	123.477	167.28	458.736	561.088	67.1087	5670.54	563.392124	69.43390475	5672.909024
SIG1	transcript898	25609.4	414.778	226.497	839.224	375.022	3102.24	9373.31	839.224	3101.221083	9370.36768	836.9023135
SIG1	transcript899	561.088	250.549	3430.33	414.778	204.744	29.4804	17131.7	3430.33	32.1133132	17128.08772	3426.018241
SIG1	transcript900	7666.33	3793.11	1134.89	1134.89	77363.4	4637.8	127872	115645	4639.195499	127868.9052	115646.2794
SIG1	transcript901	2294.47	1387.78	14.083	2.02082	14.083	8.12534	0.222631	15.6777	9.380006818	1.039527747	17.67535327
SIG1	transcript902	185.071	29.4804	1.47075	0.351895	36.2663	7.2528	758.884	705975	10.75658061	758.766274	705977.5503
SIG1	transcript903	32.703	620.515	4194.25	2074.98	6270.17	17131.7	36.2663	20946	17134.10329	34.53016289	20942.19743
SIG1	transcript904	15.6777	6.46369	82.2718	82.2718	928.058	15.6777	91.0759	686.226	15.07544147	89.79224715	681.9702165
SIG1	transcript905	458.736	44.563	3102.24	3430.33	151.189	4194.25	17131.7	94587.1	4192.067995	17133.58448	94591.83688
SIG1	transcript906	1534.61	74.3096	23.9302	26.566	306.552	758.884	306.552	10.1569	759.9307796	311.1652001	11.50950134
SIG1	transcript907	4.52091	8.12534	67.1087	0	1.73198	2.69335	14.083	0.105726	4.48025588	10.16914321	0.69369667
SIG1	transcript908	306.552	375.022	4.52091	2.3402	5.75004	26.566	250.549	36.2663	25.94037296	251.4400393	38.30038523
SIG1	transcript909	85542.8	4637.8	250.549	1534.61	277.144	204.744	3430.33	23160.6	204.901293	3434.551483	23159.19613
SIG1	transcript910	167.28	306.552	21.5465	32.703	458.736	2.02082	1387.78	561.088	3.045115692	1392.329593	564.1317672
SIG1	transcript911	104588	156341	38282.1	10364.4	2537.16	315942	5670.54	46805.1	315942.7532	5674.504287	46805.71451
SIG1	transcript912	1534.61	620.515	3430.33	1696.97	2294.47	28317.1	6270.17	6933.2	28314.22931	6270.954092	6937.627514
SIG1	transcript913	250.549	1876.49	91.0759	204.744	111.575	306.552	74.3096	2.02082	308.5781767	70.40051813	0.513291924
SIG1	transcript914	375.022	928.058	36.2663	100.811	32.703	5.75004	4194.25	141392	1.74879094	4195.976629	141387.7013
SIG1	transcript915	1.23451	8.12534	9.09013	1.23451	4.52091	2.69335	2.02082	0.494826	0.641013479	5.151894718	3.109834129
SIG1	transcript916	54.7067	250.549	29.4804	1.47075	29.4804	54.7067	507.343	1387.78	51.21403241	511.0693488	1390.492329
SIG1	transcript917	2537.16	458.736	82.2718	758.884	123.477	54.7067	49.3802	306.552	57.46397741	54.27689731	305.9491213
SIG1	transcript918	167.28	1254.99	414.778	5128.24	414.778	28317.1	226.497	11.3365	28318.04534	229.5393085	8.846290552
SIG1	transcript919	7.2528	3.08383	0.827621	32.703	74.3096	1.23451	2.69335	0.827621	3.600700721	0.619594802	4.02319762
SIG1	transcript920	136.637	339.068	3430.33	14012	14012	6270.17	5128.24	12.6408	6267.068622	5127.214887	9.43563588
SIG1	transcript921	26.566	91.0759	250.549	414.778	151.189	5670.54	91.0759	20946	5671.602661	88.46731422	20949.12984
SIG1	transcript922	0.222631	0.222631	0.105726	0.827621	0.105726	3.08383	14.083	111.575	2.294463201	17.03045984	113.5125971
SIG1	transcript923	1.23451	0	49.3802	60.5964	686.226	458.736	17.4409	0	462.1807197	20.55116095	0.908363533
SIG1	transcript924	3.99302	11.3365	23.9302	5.75004	5.75004	2.69335	277.144	167.28	2.696225068	280.5077813	166.9039286
SIG1	transcript925	51753.7	42329.6	23160.6	17131.7	69966	3430.33	1026.28	111.575	3427.010902	1022.638545	107.3417832
SIG1	transcript926	54.7067	111.575	17.4409	15.6777	32.703	91.0759	6.46369	250.549	86.37918563	4.901966033	246.8679603
SIG1	transcript927	17.4409	19.3906	49.3802	10.1569	19.3906	185.071	1134.89	12.6408	184.1314765	1137.697421	14.06986321
SIG1	transcript928	306.552	21.5465	44.563	1.73198	5.75004	44.563	0.222631	9.09013	47.13456219	3.182790263	12.97179372
SIG1	transcript929	28317.1	69966	3793.11	18943.1	4194.25	28317.1	9373.31	11.3365	28315.44117	9372.299756	15.56386738
SIG1	transcript930	136.637	49.3802	123.477	82.2718	561.088	123.477	6.46369	167.28	121.3991572	7.800109929	170.5284541
SIG1	transcript931	91.0759	339.068	839.224	2294.47	458.736	250.549	375.022	1876.49	253.2881853	372.3158916	1874.505475
SIG1	transcript932	60.5964	12.6408	111.575	339.068	277.144	14.083	15.6777	1387.78	9.26892746	19.71349458	1383.833337
SIG1	transcript933	0.351895	2.02082	1.73198	1.23451	2.3402	2.02082	1.47075	5.10462	0.297607	2.378668509	8.061675999
SIG1	transcript934	306.552	686.226	12.6408	23.9302	1.73198	17.4409	339.068	1876.49	13.43191402	342.4310995	1873.277762
SIG1	transcript935	26.566	758.884	100.811	136.637	458.736	1026.28	1534.61	758.884	1028.558471	1539.284392	756.3119054
SIG1	transcript936	94587.1	3102.24	339.068	458.736	1254.99	46805.1	6933.2	127872	46803.56325	6934.212046	127875.9864
SIG1	transcript937	54.7067	5.75004	10.1569	14.083	0.827621	204.744	0.222631	9.09013	202.2704316	2.589890861	9.774017174
SIG1	transcript938	204.744	60.5964	758.884	2294.47	167.28	31311.1	839.224	1876.49	31312.30932	842.9727329	1872.86952
SIG1	transcript939	250.549	82.2718	7.2528	12.6408	0.351895	0.351895	40.2064	5.75004	0.248131694	41.11465241	2.376063541
SIG1	transcript940	82.2718	1876.49	34621.6	1534.61	25609.4	51753.7	69966	1534.61	51749.08792	69967.976	1538.312931
SIG1	transcript941	1696.97	1254.99	82.2718	167.28	74.3096	10.1569	8476.97	136.637	8.638258953	8474.457879	139.7762692
SIG1	transcript942	1026.28	620.515	226.497	123.477	15.6777	3793.11	100.811	10364.4	3791.787955	98.43204357	10366.34931
SIG1	transcript943	2.69335	10.1569	21.5465	26.566	0	1.73198	0.652869	123.477	2.464411487	2.145822711	119.3234634
SIG1	transcript944	15.6777	74.3096	67.1087	91.0759	29.4804	9.09013	49.3802	136.637	8.80748205	51.82591301	133.1708638
SIG1	transcript945	6.46369	0.827621	3.5156	1.02085	3.5156	12.6408	0.222631	3.08383	13.38882857	0.106749669	0.502130706
SIG1	transcript946	4.52091	0.652869	0.351895	4.52091	9.09013	11.3365	3.5156	2.69335	6.459653525	5.214267752	5.459403676
SIG1	transcript947	9.09013	4.52091	3.08383	15.6777	686.226	100.811	0.827621	375.022	98.09134221	5.429730023	370.7317927
SIG1	transcript948	0.105726	1.47075	167.28	185.071	339.068	54.7067	26.566	12.6408	58.90676745	24.98150054	16.95590389
SIG1	transcript949	4637.8	100.811	91.0759	49.3802	32.703	226.497	1534.61	40.2064	231.4627738	1534.562098	40.30653931
SIG1	transcript950	54.7067	151.189	29.4804	74.3096	277.144	11.3365	7.2528	1.02085	12.04251897	10.92074014	3.655438757
SIG1	transcript951	2074.98	136.637	1.47075	9.09013	6.46369	40.2064	306.552	2537.16	43.60180096	308.1697516	2533.296008
SIG1	transcript952	3.99302	11.3365	1.02085	0.351895	1.23451	7.2528	19.3906	686.226	3.794308783	17.89833504	685.5393069
SIG1	transcript953	1026.28	839.224	167.28	111.575	9.09013	151.189	74.3096	23160.6	147.8796982	73.01386601	23160.22079
SIG1	transcript954	226.497	49.3802	11460.3	2805.51	250.549	839.224	74.3096	167.28	837.3384682	71.16312441	164.0407398
SIG1	transcript955	1387.78	561.088	172870	954405	104588	38282.1	2294.47	18943.1	38277.89858	2290.825204	18939.31392
SIG1	transcript956	3430.33	12672.1	17131.7	9373.31	14012	5670.54	6933.2	19.3906	5674.888888	6936.315511	23.04295159
SIG1	transcript957	507.343	1696.97	0.105726	6.46369	6.46369	3.08383	7.2528	3.08383	1.585914252	7.948426385	5.289297492
SIG1	transcript958	928.058	111.575	0.652869	1.73198	5.75004	23.9302	4.52091	0.827621	24.28099997	1.989716808	0.8114191
SIG1	transcript959	6.46369	0.494826	60.5964	49.3802	23.9302	21.5465	250.549	167.28	20.24586333	250.088824	162.3394739
SIG1	transcript960	29.4804	23.9302	38282.1	17131.7	1134.89	1134.89	2537.16	136.637	1131.595954	2535.392061	137.6856104
SIG1	transcript961	12.6408	507.343	67.1087	100.811	686.226	1387.78	123.477	1696.97	1382.869196	123.309882	1701.512659
SIG1	transcript962	12.6408	100.811	91.0759	185.071	54.7067	23.9302	40.2064	54.7067	26.55899806	44.70763525	57.49390415
SIG1	transcript963	123.477	11.3365	375.022	686.226	839.224	12.6408	3.99302	82.2718	14.99990728	8.914215112	79.58558812
SIG1	transcript964	1254.99	111.575	167.28	458.736	15.6777	10364.4	226.497	3793.11	10361.19638	229.7946688	3797.450226
SIG1	transcript965	6933.2	758.884	94587.1	85542.8	12672.1	839.224	2537.16	928.058	834.6707201	2536.64263	925.901422
SIG1	transcript966	151.189	1387.78	74.3096	1876.49	277.144	67.1087	185.071	7.2528	68.91056164	188.5439786	9.175418071
SIG1	transcript967	21.5465	0.105726	0.494826	0	1.02085	3.99302	100.811	3.5156	8.388114644	96.88161732	3.144157988
SIG1	transcript968	15.6777	758.884	26.566	5.10462	10.1569	11.3365	12.6408	0.827621	11.35484761	10.0476392	0.329063403
SIG1	transcript969	1696.97	15.6777	1876.49	9373.31	12672.1	60.5964	17.4409	1254.99	60.990532	19.73226266	1255.422623
SIG1	transcript970	4637.8	561.088	67.1087	226.497	36.2663	36.2663	1534.61	2805.51	37.42836153	1536.538964	2809.283412
SIG1	transcript971	9.09013	0	8.12534	32.703	60.5964	1.73198	2.3402	185.071	6.600150533	0.042306368	189.1516237
SIG1	transcript972	3.5156	7.2528	3.08383	2.3402	19.3906	3.5156	123.477	19.3906	1.286547486	119.0475325	23.52394506
SIG1	transcript973	1876.49	82.2718	77363.4	28317.1	23160.6	46805.1	306.552	5670.54	46807.48473	305.1879581	5669.72758
SIG1	transcript974	36.2663	136.637	11460.3	12672.1	46805.1	2074.98	1134.89	167.28	2078.860047	1129.974468	171.6499096
SIG1	transcript975	2.3402	5.10462	12.6408	26.566	19.3906	111.575	1026.28	250.549	112.7779324	1021.695745	252.5996694
SIG1	transcript976	123.477	339.068	226.497	250.549	60.5964	185.071	54.7067	2294.47	180.0737184	56.13968394	2296.467592
SIG1	transcript977	7.2528	1.02085	29.4804	23.9302	1.47075	6.46369	4.52091	14.083	5.082877685	2.856156417	12.27757665
SIG1	transcript978	561.088	3793.11	8.12534	23.9302	74.3096	414.778	620.515	6270.17	409.8842123	622.4211752	6272.257875
SIG1	transcript979	414.778	54.7067	23160.6	1876.49	12672.1	928.058	339.068	11.3365	923.9984582	336.2454484	11.07451412
SIG1	transcript980	29.4804	0.494826	17.4409	1.47075	17.4409	32.703	14.083	60.5964	29.84942024	14.85961301	56.28396857
SIG1	transcript981	507.343	185.071	17131.7	4194.25	458.736	25609.4	6933.2	151.189	25613.95749	6928.62201	147.6923136
SIG1	transcript982	4637.8	34621.6	1026.28	561.088	3102.24	4194.25	12672.1	954405	4193.725679	12674.24298	954401.5895
SIG1	transcript983	11.3365	44.563	23.9302	54.7067	36.2663	185.071	15.6777	928.058	180.8618138	18.00529106	928.8834579
SIG1	transcript984	561.088	100.811	136.637	167.28	36.2663	2537.16	339.068	1254.99	2532.997057	341.2671204	1259.707483
SIG1	transcript985	2074.98	204.744	2.69335	2.69335	1.02085	3.99302	375.022	1.23451	3.65495125	377.0880425	2.652672341
SIG1	transcript986	23.9302	6.46369	32.703	5.10462	8.12534	277.144	49.3802	6933.2	280.6423628	46.07058828	6934.457057
SIG1	transcript987	1876.49	151.189	19.3906	40.2064	167.28	306.552	4637.8	839.224	309.3248115	4634.751212	834.5896945
SIG1	transcript988	2537.16	123.477	6270.17	4194.25	17131.7	7666.33	306.552	339.068	7669.576007	306.1629538	341.3476284
SIG1	transcript989	3.5156	15.6777	1.23451	54.7067	1.23451	23.9302	167.28	1387.78	19.1023395	167.3497129	1387.144307
SIG1	transcript990	507.343	111.575	12.6408	3.5156	11.3365	29.4804	10.1569	185.071	31.54412924	7.505048259	185.7187718
SIG1	transcript991	82.2718	111.575	3.08383	3.99302	36.2663	0.222631	40.2064	74.3096	1.865587624	38.90358023	77.83737803
SIG1	transcript992	458.736	1696.97	3430.33	11460.3	1534.61	6933.2	1387.78	3793.11	6932.605284	1386.115323	3796.634602
SIG1	transcript993	111.575	100.811	1026.28	375.022	277.144	1876.49	1876.49	38282.1	1879.825798	1872.914338	38285.23207
SIG1	transcript994	6.46369	6.46369	204.744	49.3802	185.071	1387.78	686.226	2537.16	1385.232747	690.1824243	2538.17057
SIG1	transcript995	839.224	1134.89	100.811	507.343	40.2064	928.058	3793.11	1026.28	931.9515228	3789.084258	1022.741068
SIG1	transcript996	3.08383	1.47075	60.5964	414.778	44.563	4.52091	36.2663	11.3365	5.253263498	38.49996736	13.04778867
SIG1	transcript997	1.47075	3.5156	21.5465	12.6408	620.515	185.071	1.73198	0.827621	183.3007593	0.484052203	0.344147158
SIG1	transcript998	1.73198	1.23451	0.652869	4.52091	12.6408	26.566	1.23451	14.083	29.12575644	1.436065757	14.45899433
SIG1	transcript999	686.226	36.2663	123.477	277.144	758.884	2.02082	14.083	12.6408	4.493623019	13.00107658	11.23588691
