DESC	FID	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	transcript223	205.822	182.374	164.137	177.163	200.612	208.428	169.347	5.21069	169.347	101.608	54.7122	10.4214
L10	transcript224	104.212	75.5537	114.633	65.1325	99.0014	93.7908	226.661	59.9219	65.1325	26.053	127.66	88.5802
L10	transcript225	250.113	250.113	244.903	145.899	164.137	156.321	114.635	171.953	140.689	13.0267	26.0535	54.7123
L10	transcript226	135.49	91.1955	169.363	221.475	242.319	179.785	101.618	18.2391	148.518	31.267	54.7173	33.8726
L10	transcript227	132.872	114.634	49.5012	153.714	158.925	117.24	75.5544	0	96.397	44.2905	2.60532	65.1331
L10	transcript228	80.7822	59.9352	93.8116	15.6353	59.9352	26.0588	67.7528	132.9	187.623	205.864	18.2411	112.053
L10	transcript229	104.213	96.3973	99.0027	218.848	221.453	52.1067	85.976	57.3173	59.9227	36.4747	41.6853	145.899
L10	transcript230	52.1114	41.6891	67.7448	104.223	114.645	85.9838	263.162	83.3782	7.8167	54.7169	41.6891	33.8724
L10	transcript231	20.8432	7.81618	18.2378	33.8701	52.1079	46.8971	13.027	46.8971	23.4486	125.059	23.4486	13.027
L10	transcript232	57.3224	46.9001	70.3502	122.461	59.9279	13.0278	15.6334	59.9279	13.0278	75.5613	20.8445	36.4779
L10	transcript233	67.7389	62.5282	91.187	72.9496	96.3977	59.9229	36.4748	7.81603	72.9496	96.3977	83.371	57.3175
L10	transcript234	52.1063	10.4213	65.1329	26.0532	0	70.3435	85.9754	59.9223	70.3435	46.8957	54.7116	18.2372
L10	transcript235	39.08	15.632	65.1334	33.8694	54.7121	117.24	33.8694	70.3441	88.5814	109.424	85.9761	88.5814
L10	transcript236	93.7938	114.637	143.296	127.664	112.031	80.7669	44.2915	7.81615	132.875	72.9507	96.3992	18.2377
L10	transcript237	177.174	127.669	122.458	99.009	85.9815	138.091	91.1925	5.211	96.4035	96.4035	52.11	75.5595
L10	transcript238	57.3207	70.3482	59.9262	182.384	151.118	93.7975	0	75.5591	187.595	31.2658	80.7701	166.751
L10	transcript239	127.66	140.687	70.3433	57.3168	49.5009	130.265	109.423	198.003	117.239	33.869	75.554	67.738
L10	transcript240	80.765	65.1331	106.818	72.9491	44.2905	101.608	46.8958	99.0023	106.818	15.6319	46.8958	140.687
L10	transcript241	0	23.4478	114.634	117.239	182.372	88.5805	83.3699	39.0796	104.212	57.3168	39.0796	106.818
L10	transcript242	39.0802	26.0534	67.739	36.4748	26.0534	78.1603	164.137	62.5283	39.0802	18.2374	5.21069	99.0031
L10	transcript243	41.6857	46.8964	33.8696	18.2375	0	0	28.6589	145.9	7.81607	96.3982	174.559	208.429
L10	transcript244	216.241	205.82	250.11	119.844	117.239	213.635	283.979	177.161	106.818	54.7115	93.7912	231.873
L10	transcript245	158.926	125.056	132.873	104.214	138.083	179.769	80.7656	44.2908	112.03	46.8962	41.6855	10.4214
L10	transcript246	112.034	49.5033	57.3197	36.4761	65.136	28.6598	78.1632	190.197	23.4489	184.986	59.9251	31.2653
L10	transcript247	31.264	31.264	39.08	78.16	83.3707	2.60533	72.9494	260.533	7.816	190.189	39.08	62.528
L10	transcript248	187.599	195.416	184.993	166.755	135.488	229.288	57.3219	13.0277	143.305	23.4499	75.5607	36.4776
L10	transcript249	62.5309	44.2928	80.7691	49.5037	44.2928	85.9801	99.0073	78.1637	75.5582	80.7691	112.035	153.722
L10	transcript250	187.589	171.957	166.746	190.195	213.643	161.535	208.433	117.243	333.492	122.454	169.351	31.2649
L10	transcript251	171.953	174.558	130.267	205.822	192.796	135.478	44.2909	39.0802	70.3444	112.03	179.769	291.799
L10	transcript252	132.871	122.45	91.1859	125.055	169.345	166.74	130.266	62.5275	143.292	54.7115	20.8425	88.5806
L10	transcript253	182.389	190.206	127.672	112.039	132.884	200.628	52.1112	75.5612	28.6612	78.1668	41.6889	75.5612
L10	transcript254	130.267	127.662	192.796	226.665	200.612	190.19	67.7391	13.0267	36.4749	23.4481	5.2107	67.7391
L10	transcript255	41.6851	57.317	54.7117	85.9755	125.055	15.6319	80.7649	276.164	59.9223	28.6585	65.133	106.818
L10	transcript256	33.87	28.6592	26.0539	13.0269	7.81616	20.8431	132.875	190.193	20.8431	166.745	0	143.296
L10	transcript257	250.127	278.788	250.127	281.393	291.815	276.182	143.302	151.119	190.201	192.807	31.2659	67.7429
L10	transcript258	91.1984	88.5927	88.5927	138.1	125.072	93.8041	145.917	96.4098	177.185	67.7474	83.3814	78.1701
L10	transcript259	33.8696	15.6321	18.2375	39.0803	67.7391	26.0535	80.7659	46.8963	31.2642	106.819	41.6856	13.0268
L10	transcript260	85.9818	75.5598	15.6331	96.4038	96.4038	15.6331	192.808	117.248	52.1102	156.331	169.358	78.1653
L10	transcript261	171.952	195.4	143.293	125.056	96.3972	140.688	166.741	135.477	135.477	166.741	88.5812	15.632
L10	transcript262	127.669	112.036	119.852	171.962	143.302	130.274	117.247	242.31	153.724	80.77	205.833	49.5042
L10	transcript263	156.328	164.145	96.4024	158.934	182.383	169.356	28.6602	54.7149	15.6328	161.539	195.41	91.1915
L10	transcript264	135.476	127.66	75.5537	7.8159	2.6053	80.7643	52.106	65.1325	52.106	198.003	80.7643	70.3431
L10	transcript265	291.794	231.872	203.214	148.502	179.766	174.555	315.242	260.53	117.239	174.555	182.371	130.265
L10	transcript266	36.4779	26.0556	10.4222	18.2389	10.4222	10.4222	10.4222	140.7	46.9001	18.2389	145.911	138.095
L10	transcript267	41.6892	109.434	41.6892	5.21115	46.9004	36.4781	156.335	67.745	112.04	54.7171	62.5338	125.068
L10	transcript268	109.44	70.3546	46.903	174.584	143.315	23.4515	26.0572	125.075	99.0175	15.6343	158.949	112.046
L10	transcript269	2.60592	0	0	0	18.2414	36.4829	169.385	49.5125	65.148	177.203	33.877	0
L10	transcript270	91.1854	91.1854	148.502	80.7642	54.7113	57.3166	184.976	57.3166	80.7642	213.634	135.475	39.0795
L10	transcript271	125.054	112.028	164.134	125.054	101.607	164.134	33.8689	143.291	39.0795	23.4477	31.2636	5.2106
L10	transcript272	265.758	195.41	237.097	179.777	153.723	148.512	132.879	166.75	112.035	72.9531	70.3476	46.8984
L10	transcript273	28.6616	28.6616	67.7456	2.6056	10.4224	145.914	57.3232	93.8017	72.9568	18.2392	57.3232	138.097
L10	transcript274	28.6586	41.6852	7.81597	20.8426	46.8958	41.6852	132.872	203.215	83.3704	187.583	88.581	179.767
L10	transcript275	62.5287	88.5824	18.2375	93.7931	101.609	65.1341	23.4483	0	91.1877	52.1073	57.318	59.9234
L10	transcript276	109.423	106.817	26.053	101.607	91.1856	88.5803	96.3962	135.476	93.7909	7.81591	143.292	57.3166
L10	transcript277	49.5025	26.0539	57.3187	15.6324	54.7133	44.2917	158.929	72.951	7.81618	221.459	179.772	93.7942
L10	transcript278	18.2403	28.6634	31.2691	130.288	130.288	23.4519	2.60576	13.0288	78.1729	75.5671	15.6346	5.21152
L10	transcript279	57.3167	62.5273	13.0265	72.9486	83.3698	109.423	85.9751	44.2902	44.2902	166.74	62.5273	119.844
L10	transcript280	364.745	336.087	299.612	409.036	403.825	263.138	239.69	304.823	289.191	5.21065	179.767	112.029
L10	transcript281	2.60531	33.8691	65.1329	28.6585	20.8425	26.0531	114.634	114.634	57.3169	148.503	65.1329	44.2903
L10	transcript282	18.2376	44.2914	33.8699	91.1882	78.1613	10.4215	31.2645	65.1344	75.5559	101.61	41.686	7.81613
L10	transcript283	5.21067	0	18.2373	15.632	18.2373	44.2907	52.1067	46.896	96.3974	54.712	91.1867	104.213
L10	transcript284	15.6322	70.3447	23.4482	36.475	72.9501	33.8697	153.716	65.134	70.3447	5.21072	49.5018	153.716
L10	transcript285	99.003	70.3442	57.3175	0	44.2908	2.60534	5.21068	96.3976	31.2641	231.875	156.32	78.1602
L10	transcript286	125.055	83.3703	33.8692	104.213	59.9224	2.60532	161.53	109.424	31.2639	54.7118	122.45	93.7916
L10	transcript287	208.426	244.901	252.717	359.535	338.693	338.693	0	23.4479	205.821	93.7918	49.5012	18.2373
L10	transcript288	44.2911	39.0804	5.21072	39.0804	28.659	36.4751	72.9501	229.272	18.2375	132.873	174.559	7.81608
L10	transcript289	171.953	184.98	166.743	205.823	198.007	187.586	88.5821	72.95	62.5285	49.5018	7.81607	117.241
L10	transcript290	0	0	52.1066	41.6853	70.344	101.608	44.2906	52.1066	41.6853	372.562	31.264	179.768
L10	transcript291	36.4747	2.60534	5.21068	65.1335	70.3442	10.4214	80.7655	49.5014	46.8961	143.294	65.1335	13.0267
L10	transcript292	44.2908	13.0267	2.60534	44.2908	96.3977	46.8962	65.1336	83.371	65.1336	75.5549	41.6855	10.4214
L10	transcript293	59.9226	96.3972	52.1066	7.81599	18.2373	31.2639	132.872	252.717	5.21066	158.925	218.848	140.688
L10	transcript294	31.2647	41.6862	72.9509	31.2647	20.8431	23.4485	104.216	268.355	125.059	195.404	114.637	46.897
L10	transcript295	13.0268	41.6857	31.2643	0	0	65.1339	36.475	2.60536	5.21072	151.111	36.475	59.9232
L10	transcript296	164.135	99.002	148.503	224.057	226.663	125.055	104.213	0	57.317	88.5807	130.266	39.0797
L10	transcript297	119.846	135.478	148.505	93.7927	91.1874	85.9767	41.6857	0	151.111	122.452	291.8	166.743
L10	transcript298	252.725	281.385	260.542	221.46	211.039	307.439	226.671	99.0058	198.012	250.12	62.53	158.93
L10	transcript299	5.21062	46.8956	101.607	0	5.21062	70.3433	41.6849	15.6319	23.4478	195.398	18.2372	36.4743
L10	transcript300	270.983	263.166	242.321	250.138	260.561	226.688	93.8018	138.097	224.082	67.7457	49.5065	33.8729
L10	transcript301	78.161	26.0537	2.60537	78.161	125.058	54.7127	49.5019	7.8161	49.5019	20.8429	15.6322	59.9234
L10	transcript302	7.81649	31.2659	41.6879	20.844	31.2659	13.0275	85.9813	114.642	15.633	221.467	171.963	208.44
L10	transcript303	158.924	153.714	72.9488	72.9488	67.7382	75.5541	67.7382	33.8691	49.501	33.8691	54.7116	83.3701
L10	transcript304	125.059	187.589	148.508	260.54	268.356	156.324	187.589	192.8	192.8	85.9782	151.113	117.243
L10	transcript305	13.0266	31.2639	15.632	57.3172	75.5545	7.81598	112.029	0	20.8426	104.213	65.1332	138.082
L10	transcript306	190.188	211.03	255.32	229.267	242.294	265.741	13.0265	52.1062	156.319	101.607	242.294	250.11
L10	transcript307	117.24	75.5545	57.3172	85.9758	148.504	65.1332	2.60533	41.6853	28.6586	72.9492	28.6586	119.845
L10	transcript308	49.5056	99.0112	59.9278	72.9556	36.4778	0	122.461	218.867	23.45	213.656	70.3501	164.15
L10	transcript309	268.38	297.042	257.958	250.141	221.479	216.268	52.1127	23.4507	78.169	70.3521	106.831	99.0141
L10	transcript310	2.60542	7.81627	10.4217	36.4759	26.0542	13.0271	62.5302	140.693	59.9248	145.904	106.822	117.244
L10	transcript311	117.248	130.276	158.937	119.854	112.037	179.781	26.0552	10.4221	13.0276	5.21103	101.615	213.652
L10	transcript312	148.502	101.607	62.5271	54.7112	67.7377	109.422	5.21059	179.765	190.187	119.844	67.7377	57.3165
L10	transcript313	2.60534	20.8427	0	33.8694	33.8694	13.0267	145.899	41.6854	15.632	164.136	263.139	15.632
L10	transcript314	36.4742	20.8424	78.159	2.6053	54.7113	88.5802	187.582	138.081	52.106	127.66	62.5272	26.053
L10	transcript315	44.293	33.8711	20.8438	91.1914	57.3203	2.60547	289.207	187.594	140.695	132.879	93.7969	57.3203
L10	transcript316	127.661	127.661	36.4747	101.608	127.661	96.3973	59.9227	91.1867	145.899	39.08	72.9493	52.1067
L10	transcript317	65.1379	143.303	36.4772	2.60552	28.6607	93.7985	99.0096	99.0096	78.1655	59.9268	70.3489	140.698
L10	transcript318	70.343	99.0013	151.107	75.5536	101.607	65.1324	135.475	216.24	237.082	39.0794	20.8424	41.6847
L10	transcript319	7.81643	28.6602	7.81643	23.4493	39.0822	20.8438	54.715	135.485	13.0274	2.60548	2.60548	15.6329
L10	transcript320	156.318	140.687	83.3698	200.609	192.793	234.478	88.5805	75.5539	5.21062	104.212	5.21062	41.6849
L10	transcript321	7.8161	70.3449	44.2912	46.8966	52.1073	122.452	80.7664	231.878	112.031	83.3717	224.062	145.901
L10	transcript322	101.618	169.363	109.435	112.04	135.491	109.435	114.646	114.646	171.969	72.9565	132.885	88.59
L10	transcript323	198.004	153.713	195.398	127.66	109.423	122.45	15.6319	62.5275	85.9753	13.0266	65.1328	171.951
L10	transcript324	112.029	112.029	67.7386	177.163	140.688	112.029	15.632	7.816	164.136	7.816	203.216	161.531
L10	transcript325	153.736	101.622	130.284	174.581	211.061	106.833	88.5934	177.187	156.341	44.2967	104.228	182.398
L10	transcript326	88.5849	101.612	83.374	91.1903	122.456	96.4012	88.5849	54.7142	153.721	112.034	244.911	218.857
L10	transcript327	83.3702	65.1329	145.898	93.7914	122.45	70.3436	231.873	104.213	26.0532	85.9755	57.317	31.2638
L10	transcript328	99.0069	106.823	153.721	59.9252	62.5307	174.565	23.449	192.803	145.905	83.3743	106.823	44.2926
L10	transcript329	237.084	229.268	244.9	179.767	182.372	244.9	224.057	125.055	268.348	211.031	33.8692	75.5543
L10	transcript330	106.82	119.846	109.425	117.241	132.873	184.98	7.81607	52.1071	106.82	20.8428	26.0536	91.1875
L10	transcript331	44.2914	49.5021	57.3183	138.085	145.901	41.686	49.5021	101.61	112.031	96.3989	67.7398	78.1613
L10	transcript332	132.871	135.476	75.5541	135.476	122.45	166.74	164.135	39.0797	104.213	132.871	70.3435	114.634
L10	transcript333	15.6331	7.81657	20.8442	67.7436	15.6331	18.2387	148.515	44.2939	20.8442	41.6884	57.3215	26.0552
L10	transcript334	23.4478	15.6319	72.9487	49.5009	52.1062	15.6319	67.7381	101.607	49.5009	26.0531	268.347	96.3965
L10	transcript335	145.911	114.644	122.461	148.517	158.939	72.9556	132.883	78.1667	49.5056	26.0556	218.867	208.445
L10	transcript336	52.1074	57.3181	83.3718	117.242	96.3987	96.3987	171.954	208.43	96.3987	15.6322	28.6591	83.3718
L10	transcript337	216.269	190.213	213.663	229.297	190.213	125.071	231.903	23.4509	140.705	135.494	15.6339	52.113
L10	transcript338	171.951	213.637	182.373	237.085	244.901	169.346	13.0266	234.479	323.06	234.479	36.4745	88.581
L10	transcript339	70.3477	67.7422	106.824	221.465	205.832	106.824	127.668	10.4219	0	135.484	177.172	190.199
L10	transcript340	117.246	130.273	75.5583	65.1364	23.4491	67.7419	46.8982	0	41.6873	18.2382	255.335	255.335
L10	transcript341	127.66	80.7642	104.212	145.897	151.107	164.134	36.4742	7.81589	31.2636	130.265	151.107	2.6053
L10	transcript342	135.483	106.823	177.17	125.061	91.1904	161.537	122.456	54.7142	226.673	52.1088	122.456	96.4013
L10	transcript343	112.03	52.1071	54.7125	75.5553	135.478	119.846	0	148.505	75.5553	75.5553	281.378	135.478
L10	transcript344	226.671	218.855	179.773	20.8433	36.4758	187.59	72.9515	80.7678	122.454	101.611	7.81624	72.9515
L10	transcript345	211.052	187.601	171.968	135.49	143.307	182.39	67.745	117.251	192.813	52.1115	177.179	138.096
L10	transcript346	70.3487	99.0093	177.175	125.064	119.853	151.119	83.3762	208.441	104.22	31.2661	18.2386	93.7983
L10	transcript347	20.8427	10.4213	26.0534	46.896	54.712	18.2373	145.899	132.872	119.845	88.5814	310.035	174.557
L10	transcript348	151.123	138.095	161.545	166.756	140.7	242.317	31.2668	44.2946	317.879	174.573	70.3502	39.0835
L10	transcript349	372.569	401.228	333.488	299.618	317.856	302.224	211.036	156.323	302.224	130.269	46.8968	179.771
L10	transcript350	117.242	132.875	72.9508	117.242	161.534	33.87	80.767	18.2377	23.4485	46.897	143.296	257.933
L10	transcript351	39.0801	44.2908	5.21068	2.60534	18.2374	49.5015	91.187	151.11	26.0534	99.003	132.872	320.457
L10	transcript352	33.874	20.8456	117.256	36.4797	67.7481	15.6342	2.6057	104.228	78.1709	2.6057	49.5082	106.834
L10	transcript353	10.422	28.6606	46.8991	52.1102	26.0551	28.6606	15.633	270.973	36.4771	57.3212	13.0275	28.6606
L10	transcript354	28.66	18.2382	88.5855	31.2655	26.0546	57.32	138.089	54.7146	151.116	15.6327	85.98	101.613
L10	transcript355	49.5034	13.0272	46.898	85.9796	59.9252	33.8708	221.463	18.2381	20.8435	119.85	7.81633	164.143
L10	transcript356	52.1063	36.4744	44.2903	104.213	125.055	52.1063	52.1063	54.7116	46.8956	104.213	78.1594	52.1063
L10	transcript357	54.7113	78.159	13.0265	0	26.053	112.028	213.635	13.0265	2.6053	13.0265	114.633	166.739
L10	transcript358	7.81654	10.4221	26.0551	138.092	138.092	44.2937	65.1378	67.7434	26.0551	135.487	2.60551	57.3213
L10	transcript359	62.5365	67.7479	62.5365	26.0569	33.8739	70.3535	26.0569	72.9592	2.60569	101.622	99.0161	106.833
L10	transcript360	39.0846	57.3241	7.81692	109.437	88.5918	39.0846	203.24	127.676	85.9861	62.5354	148.522	99.0143
L10	transcript361	26.0532	44.2904	54.7117	18.2372	67.7382	78.1595	28.6585	13.0266	101.607	78.1595	187.583	182.372
L10	transcript362	33.8689	20.8424	65.1326	101.607	106.817	57.3167	41.6848	10.4212	65.1326	125.055	62.5273	28.6583
L10	transcript363	112.03	130.267	130.267	130.267	184.98	190.19	151.11	49.5016	140.689	190.19	93.7925	130.267
L10	transcript364	52.1123	26.0562	39.0842	78.1685	59.9292	83.3797	15.6337	52.1123	28.6618	83.3797	15.6337	78.1685
L10	transcript365	44.2915	93.7937	83.3722	7.81614	2.60538	80.7668	62.5291	156.323	122.453	49.5022	171.955	273.565
L10	transcript366	67.7463	41.69	127.676	112.042	127.676	145.915	91.197	237.112	20.845	54.7182	15.6338	101.619
L10	transcript367	67.7379	62.5273	44.2901	23.4477	33.8689	33.8689	93.7909	49.5008	122.449	99.0015	2.6053	39.0795
L10	transcript368	59.922	2.6053	39.0795	5.21061	7.81591	0	62.5273	59.922	15.6318	18.2371	59.922	54.7114
L10	transcript369	31.2642	2.60535	33.8696	72.9499	20.8428	41.6857	5.21071	15.6321	145.9	75.5553	83.3713	182.375
L10	transcript370	54.7132	41.6863	18.2377	33.8701	39.0809	39.0809	26.0539	164.14	13.027	231.88	10.4216	83.3726
L10	transcript371	52.1107	20.8443	33.8719	20.8443	13.0277	62.5328	44.2941	67.7439	46.8996	26.0553	70.3494	91.1937
L10	transcript372	10.4218	33.871	28.6601	33.871	78.1638	23.4492	218.859	41.6874	57.3202	44.2928	28.6601	10.4218
L10	transcript373	70.3463	130.271	65.1355	130.271	125.06	67.7409	138.087	184.985	44.2921	13.0271	52.1084	65.1355
L10	transcript374	5.21068	13.0267	5.21068	36.4747	62.5281	18.2374	41.6854	44.2907	125.056	122.451	10.4214	5.21068
L10	transcript375	46.8971	0	114.637	72.951	78.1618	10.4216	62.5294	54.7132	18.2377	138.086	112.032	114.637
L10	transcript376	52.1072	44.2911	72.9501	80.7661	31.2643	127.663	135.479	5.21072	2.60536	117.241	18.2375	26.0536
L10	transcript377	93.7926	112.03	62.5284	117.241	117.241	7.81605	88.5819	49.5016	106.819	52.107	153.716	213.639
L10	transcript378	135.49	151.124	109.434	205.841	234.502	164.152	33.8726	54.7172	41.6893	10.4223	36.4782	7.81675
L10	transcript379	65.1377	119.853	72.9542	33.8716	52.1102	125.064	145.908	26.0551	158.936	93.7983	138.092	85.9818
L10	transcript380	127.661	80.7649	85.9755	83.3702	151.109	132.871	156.319	52.1064	59.9224	192.794	96.3968	117.239
L10	transcript381	49.5014	46.8961	72.9495	41.6854	31.2641	70.3441	198.006	117.24	28.6587	59.9228	85.9762	70.3441
L10	transcript382	44.2914	33.8699	91.1881	145.901	184.982	59.9236	93.7935	83.372	23.4484	0	130.269	158.928
L10	transcript383	33.8697	20.8429	20.8429	57.318	109.425	96.3985	65.1341	36.4751	192.797	2.60536	140.69	112.031
L10	transcript384	135.48	177.166	62.5293	62.5293	143.296	140.691	0	99.0047	13.0269	46.8969	26.0539	5.21077
L10	transcript385	46.8975	0	10.4217	2.60542	10.4217	26.0542	109.428	2.60542	67.7408	169.352	20.8433	104.217
L10	transcript386	138.081	140.686	46.8953	13.0265	15.6318	99.0013	18.2371	83.3695	158.923	187.581	125.054	221.45
L10	transcript387	18.2383	0	62.5312	33.8711	2.60547	54.7148	88.5859	130.273	57.3203	10.4219	31.2656	72.9531
L10	transcript388	85.9785	85.9785	130.27	106.822	127.665	83.3731	2.60541	20.8433	18.2379	93.7947	216.249	190.195
L10	transcript389	237.092	218.855	205.827	187.59	182.379	192.8	127.665	57.319	257.936	44.292	15.6325	39.0812
L10	transcript390	85.9752	65.1327	70.3433	88.5805	85.9752	93.7911	52.1062	237.083	36.4743	130.265	33.869	117.239
L10	transcript391	192.794	153.715	125.056	101.608	85.9759	62.5279	106.819	127.661	46.896	0	247.506	119.845
L10	transcript392	138.089	112.034	106.823	203.225	195.409	158.933	59.9254	88.5853	109.429	0	72.9526	0
L10	transcript393	85.993	78.1755	106.84	125.081	99.0223	99.0223	252.767	2.60585	148.533	140.716	91.2047	39.0877
L10	transcript394	26.054	70.3458	62.5296	67.7404	52.108	109.427	70.3458	85.9782	15.6324	15.6324	7.8162	23.4486
L10	transcript395	23.4514	10.4228	36.4799	57.3256	59.9313	26.0571	164.16	0	36.4799	59.9313	109.44	78.1712
L10	transcript396	7.81592	7.81592	7.81592	2.60531	20.8425	112.028	119.844	41.6849	33.869	93.7911	67.738	125.055
L10	transcript397	161.534	132.875	153.718	135.48	148.507	174.561	7.81616	54.7132	62.5293	7.81616	153.718	36.4754
L10	transcript398	106.821	96.3992	85.9776	54.713	104.215	54.713	250.117	44.2915	7.81615	72.9507	148.507	132.875
L10	transcript399	67.7442	65.1386	41.6887	46.8998	23.4499	5.21109	5.21109	91.1941	85.983	54.7164	158.938	104.222
L10	transcript400	135.489	62.5332	80.772	72.9554	59.9276	119.855	57.3221	26.0555	117.25	10.4222	145.911	198.022
L10	transcript401	59.9246	46.8975	59.9246	106.822	122.455	54.7138	192.801	203.223	65.1355	31.265	138.087	145.903
L10	transcript402	41.6853	7.81599	80.7652	0	41.6853	93.7919	153.714	195.4	39.0799	88.5812	31.264	54.7119
L10	transcript403	117.26	158.952	145.923	143.317	145.923	112.048	85.9904	104.231	2.60577	18.2404	31.2692	70.3558
L10	transcript404	18.2415	0	80.7837	158.961	122.479	91.2074	161.567	49.5126	75.5719	13.0296	145.932	20.8474
